Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
4.409,2506.4729,2955.0346,2639.3925,-0.16998625,3.2817022,1.7253482,1.0106121,0.18178483,1.1588976,5.5593863,6.9059769,0.0027753939
4.41,2506.3388,2954.8646,2639.2659,-0.16998851,3.2806917,1.7251665,1.0105485,0.18178622,1.1588402,5.5589938,6.906532,0.0027751921
4.411,2506.2046,2954.6946,2639.1392,-0.16999078,3.2796812,1.7249847,1.0104849,0.18178762,1.1587827,5.5586014,6.9070869,0.0027749904
4.412,2506.0705,2954.5246,2639.0126,-0.16999304,3.2786708,1.7248029,1.0104213,0.18178901,1.1587253,5.5582089,6.9076419,0.0027747887
4.413,2505.9364,2954.3546,2638.8859,-0.16999531,3.2776604,1.7246211,1.0103577,0.18179041,1.1586678,5.5578165,6.9081968,0.002774587
4.414,2505.8022,2954.1846,2638.7593,-0.16999758,3.2766501,1.7244393,1.0102941,0.1817918,1.1586104,5.5574241,6.9087517,0.0027743854
4.415,2505.6681,2954.0146,2638.6326,-0.16999985,3.2756399,1.7242575,1.0102305,0.18179319,1.1585529,5.5570318,6.9093065,0.0027741838
4.416,2505.5339,2953.8446,2638.506,-0.17000212,3.2746297,1.7240757,1.0101669,0.18179458,1.1584954,5.5566394,6.9098613,0.0027739822
4.417,2505.3998,2953.6746,2638.3793,-0.17000439,3.2736196,1.7238939,1.0101033,0.18179597,1.158438,5.5562472,6.9104161,0.0027737807
4.418,2505.2656,2953.5046,2638.2526,-0.17000667,3.2726096,1.7237121,1.0100397,0.18179736,1.1583805,5.5558549,6.9109708,0.0027735792
4.419,2505.1314,2953.3346,2638.1259,-0.17000894,3.2715996,1.7235303,1.0099761,0.18179875,1.1583231,5.5554627,6.9115255,0.0027733777
4.42,2504.9973,2953.1646,2637.9993,-0.17001122,3.2705897,1.7233485,1.0099125,0.18180013,1.1582656,5.5550705,6.9120801,0.0027731763
4.421,2504.8631,2952.9946,2637.8726,-0.1700135,3.2695798,1.7231667,1.0098489,0.18180152,1.1582081,5.5546783,6.9126347,0.0027729749
4.422,2504.7289,2952.8246,2637.7459,-0.17001578,3.2685701,1.7229849,1.0097853,0.1818029,1.1581507,5.5542862,6.9131893,0.0027727735
4.423,2504.5947,2952.6545,2637.6192,-0.17001806,3.2675603,1.7228031,1.0097217,0.18180428,1.1580932,5.5538941,6.9137438,0.0027725722
4.424,2504.4605,2952.4845,2637.4925,-0.17002035,3.2665507,1.7226213,1.0096581,0.18180566,1.1580357,5.553502,6.9142983,0.0027723709
4.425,2504.3263,2952.3145,2637.3658,-0.17002263,3.2655411,1.7224395,1.0095945,0.18180704,1.1579782,5.55311,6.9148527,0.0027721696
4.426,2504.1921,2952.1445,2637.2391,-0.17002492,3.2645316,1.7222577,1.0095309,0.18180842,1.1579208,5.5527179,6.9154071,0.0027719684
4.427,2504.0579,2951.9745,2637.1124,-0.17002721,3.2635221,1.7220759,1.0094673,0.1818098,1.1578633,5.552326,6.9159614,0.0027717672
4.428,2503.9237,2951.8044,2636.9856,-0.1700295,3.2625127,1.7218941,1.0094037,0.18181118,1.1578058,5.551934,6.9165157,0.002771566
4.429,2503.7895,2951.6344,2636.8589,-0.17003179,3.2615033,1.7217123,1.00934,0.18181255,1.1577483,5.5515421,6.91707,0.0027713648
4.43,2503.6553,2951.4644,2636.7322,-0.17003408,3.2604941,1.7215304,1.0092764,0.18181393,1.1576908,5.5511502,6.9176243,0.0027711637
4.431,2503.5211,2951.2943,2636.6055,-0.17003638,3.2594849,1.7213486,1.0092128,0.1818153,1.1576333,5.5507583,6.9181784,0.0027709626
4.432,2503.3869,2951.1243,2636.4787,-0.17003867,3.2584757,1.7211668,1.0091492,0.18181667,1.1575759,5.5503665,6.9187326,0.0027707616
4.433,2503.2526,2950.9543,2636.352,-0.17004097,3.2574666,1.720985,1.0090856,0.18181805,1.1575184,5.5499747,6.9192867,0.0027705605
4.434,2503.1184,2950.7842,2636.2252,-0.17004327,3.2564576,1.7208032,1.0090219,0.18181942,1.1574609,5.549583,6.9198408,0.0027703596
4.435,2502.9842,2950.6142,2636.0985,-0.17004557,3.2554486,1.7206213,1.0089583,0.18182079,1.1574034,5.5491912,6.9203948,0.0027701586
4.436,2502.8499,2950.4441,2635.9717,-0.17004787,3.2544397,1.7204395,1.0088947,0.18182215,1.1573459,5.5487995,6.9209488,0.0027699577
4.437,2502.7157,2950.2741,2635.845,-0.17005018,3.2534309,1.7202577,1.0088311,0.18182352,1.1572884,5.5484078,6.9215028,0.0027697568
4.438,2502.5814,2950.104,2635.7182,-0.17005248,3.2524222,1.7200759,1.0087674,0.18182489,1.1572309,5.5480162,6.9220567,0.0027695559
4.439,2502.4472,2949.934,2635.5914,-0.17005479,3.2514134,1.7198941,1.0087038,0.18182625,1.1571734,5.5476246,6.9226105,0.0027693551
4.44,2502.3129,2949.7639,2635.4646,-0.1700571,3.2504048,1.7197122,1.0086402,0.18182762,1.1571159,5.547233,6.9231644,0.0027691543
4.441,2502.1786,2949.5939,2635.3379,-0.17005941,3.2493962,1.7195304,1.0085765,0.18182898,1.1570584,5.5468415,6.9237182,0.0027689535
4.442,2502.0444,2949.4238,2635.2111,-0.17006172,3.2483877,1.7193486,1.0085129,0.18183034,1.1570009,5.5464499,6.9242719,0.0027687528
4.443,2501.9101,2949.2537,2635.0843,-0.17006403,3.2473793,1.7191667,1.0084492,0.1818317,1.1569434,5.5460584,6.9248256,0.002768552
4.444,2501.7758,2949.0837,2634.9575,-0.17006635,3.2463709,1.7189849,1.0083856,0.18183306,1.1568858,5.545667,6.9253793,0.0027683514
4.445,2501.6415,2948.9136,2634.8307,-0.17006866,3.2453626,1.7188031,1.008322,0.18183442,1.1568283,5.5452756,6.9259329,0.0027681507
4.446,2501.5072,2948.7435,2634.7039,-0.17007098,3.2443543,1.7186212,1.0082583,0.18183578,1.1567708,5.5448842,6.9264865,0.0027679501
4.447,2501.3729,2948.5735,2634.5771,-0.1700733,3.2433461,1.7184394,1.0081947,0.18183713,1.1567133,5.5444928,6.9270401,0.0027677495
4.448,2501.2386,2948.4034,2634.4503,-0.17007562,3.242338,1.7182576,1.008131,0.18183849,1.1566558,5.5441015,6.9275936,0.002767549
4.449,2501.1043,2948.2333,2634.3234,-0.17007795,3.2413299,1.7180757,1.0080674,0.18183984,1.1565983,5.5437101,6.928147,0.0027673485
4.45,2500.97,2948.0632,2634.1966,-0.17008027,3.2403219,1.7178939,1.0080037,0.1818412,1.1565407,5.5433189,6.9287005,0.002767148
4.451,2500.8357,2947.8932,2634.0698,-0.17008259,3.239314,1.717712,1.0079401,0.18184255,1.1564832,5.5429276,6.9292539,0.0027669475
4.452,2500.7014,2947.7231,2633.943,-0.17008492,3.2383061,1.7175302,1.0078764,0.1818439,1.1564257,5.5425364,6.9298072,0.0027667471
4.453,2500.5671,2947.553,2633.8161,-0.17008725,3.2372983,1.7173483,1.0078128,0.18184525,1.1563681,5.5421452,6.9303605,0.0027665467
4.454,2500.4328,2947.3829,2633.6893,-0.17008958,3.2362905,1.7171665,1.0077491,0.1818466,1.1563106,5.5417541,6.9309138,0.0027663463
4.455,2500.2984,2947.2128,2633.5624,-0.17009191,3.2352828,1.7169846,1.0076855,0.18184794,1.1562531,5.5413629,6.931467,0.002766146
4.456,2500.1641,2947.0427,2633.4356,-0.17009425,3.2342752,1.7168028,1.0076218,0.18184929,1.1561955,5.5409718,6.9320202,0.0027659457
4.457,2500.0298,2946.8726,2633.3087,-0.17009658,3.2332677,1.7166209,1.0075581,0.18185064,1.156138,5.5405808,6.9325734,0.0027657454
4.458,2499.8954,2946.7025,2633.1819,-0.17009892,3.2322602,1.7164391,1.0074945,0.18185198,1.1560805,5.5401897,6.9331265,0.0027655452
4.459,2499.7611,2946.5324,2633.055,-0.17010125,3.2312527,1.7162572,1.0074308,0.18185332,1.1560229,5.5397987,6.9336795,0.002765345
4.46,2499.6267,2946.3623,2632.9281,-0.17010359,3.2302454,1.7160754,1.0073671,0.18185466,1.1559654,5.5394078,6.9342326,0.0027651448
4.461,2499.4924,2946.1922,2632.8013,-0.17010594,3.2292381,1.7158935,1.0073035,0.18185601,1.1559078,5.5390168,6.9347856,0.0027649447
4.462,2499.358,2946.0221,2632.6744,-0.17010828,3.2282308,1.7157117,1.0072398,0.18185735,1.1558503,5.5386259,6.9353385,0.0027647446
4.463,2499.2237,2945.852,2632.5475,-0.17011062,3.2272236,1.7155298,1.0071761,0.18185868,1.1557927,5.538235,6.9358914,0.0027645445
4.464,2499.0893,2945.6819,2632.4206,-0.17011297,3.2262165,1.715348,1.0071125,0.18186002,1.1557352,5.5378442,6.9364443,0.0027643444
4.465,2498.9549,2945.5118,2632.2937,-0.17011531,3.2252095,1.7151661,1.0070488,0.18186136,1.1556776,5.5374534,6.9369971,0.0027641444
4.466,2498.8205,2945.3417,2632.1668,-0.17011766,3.2242025,1.7149842,1.0069851,0.18186269,1.1556201,5.5370626,6.9375499,0.0027639444
4.467,2498.6862,2945.1716,2632.0399,-0.17012001,3.2231956,1.7148024,1.0069214,0.18186403,1.1555625,5.5366718,6.9381026,0.0027637445
4.468,2498.5518,2945.0014,2631.913,-0.17012237,3.2221887,1.7146205,1.0068578,0.18186536,1.155505,5.5362811,6.9386554,0.0027635446
4.469,2498.4174,2944.8313,2631.7861,-0.17012472,3.2211819,1.7144386,1.0067941,0.18186669,1.1554474,5.5358904,6.939208,0.0027633447
4.47,2498.283,2944.6612,2631.6592,-0.17012707,3.2201752,1.7142568,1.0067304,0.18186802,1.1553899,5.5354997,6.9397607,0.0027631448
4.471,2498.1486,2944.4911,2631.5322,-0.17012943,3.2191685,1.7140749,1.0066667,0.18186935,1.1553323,5.5351091,6.9403132,0.002762945
4.472,2498.0142,2944.3209,2631.4053,-0.17013179,3.2181619,1.713893,1.006603,0.18187068,1.1552747,5.5347184,6.9408658,0.0027627452
4.473,2497.8798,2944.1508,2631.2784,-0.17013415,3.2171554,1.7137112,1.0065393,0.18187201,1.1552172,5.5343279,6.9414183,0.0027625454
4.474,2497.7454,2943.9807,2631.1514,-0.17013651,3.2161489,1.7135293,1.0064757,0.18187334,1.1551596,5.5339373,6.9419708,0.0027623457
4.475,2497.6109,2943.8105,2631.0245,-0.17013887,3.2151425,1.7133474,1.006412,0.18187466,1.155102,5.5335468,6.9425232,0.002762146
4.476,2497.4765,2943.6404,2630.8975,-0.17014124,3.2141362,1.7131655,1.0063483,0.18187599,1.1550444,5.5331563,6.9430756,0.0027619463
4.477,2497.3421,2943.4703,2630.7706,-0.1701436,3.2131299,1.7129837,1.0062846,0.18187731,1.1549869,5.5327658,6.9436279,0.0027617467
4.478,2497.2077,2943.3001,2630.6436,-0.17014597,3.2121236,1.7128018,1.0062209,0.18187863,1.1549293,5.5323754,6.9441802,0.002761547
4.479,2497.0732,2943.13,2630.5167,-0.17014834,3.2111175,1.7126199,1.0061572,0.18187996,1.1548717,5.531985,6.9447325,0.0027613475
4.48,2496.9388,2942.9598,2630.3897,-0.17015071,3.2101114,1.712438,1.0060935,0.18188128,1.1548141,5.5315946,6.9452847,0.0027611479
4.481,2496.8043,2942.7897,2630.2627,-0.17015308,3.2091054,1.7122561,1.0060298,0.18188259,1.1547565,5.5312043,6.9458369,0.0027609484
4.482,2496.6699,2942.6195,2630.1358,-0.17015546,3.2080994,1.7120742,1.0059661,0.18188391,1.1546989,5.530814,6.9463891,0.0027607489
4.483,2496.5354,2942.4494,2630.0088,-0.17015783,3.2070935,1.7118924,1.0059024,0.18188523,1.1546414,5.5304237,6.9469412,0.0027605494
4.484,2496.401,2942.2792,2629.8818,-0.17016021,3.2060877,1.7117105,1.0058387,0.18188655,1.1545838,5.5300334,6.9474933,0.00276035
4.485,2496.2665,2942.109,2629.7548,-0.17016259,3.2050819,1.7115286,1.005775,0.18188786,1.1545262,5.5296432,6.9480453,0.0027601506
4.486,2496.132,2941.9389,2629.6278,-0.17016497,3.2040762,1.7113467,1.0057113,0.18188917,1.1544686,5.529253,6.9485973,0.0027599513
4.487,2495.9976,2941.7687,2629.5008,-0.17016735,3.2030705,1.7111648,1.0056476,0.18189049,1.154411,5.5288629,6.9491492,0.0027597519
4.488,2495.8631,2941.5985,2629.3738,-0.17016973,3.2020649,1.7109829,1.0055838,0.1818918,1.1543534,5.5284727,6.9497011,0.0027595526
4.489,2495.7286,2941.4284,2629.2468,-0.17017212,3.2010594,1.710801,1.0055201,0.18189311,1.1542958,5.5280826,6.950253,0.0027593534
4.49,2495.5941,2941.2582,2629.1198,-0.1701745,3.200054,1.7106191,1.0054564,0.18189442,1.1542382,5.5276926,6.9508048,0.0027591541
4.491,2495.4596,2941.088,2628.9928,-0.17017689,3.1990486,1.7104372,1.0053927,0.18189573,1.1541806,5.5273025,6.9513566,0.0027589549
4.492,2495.3251,2940.9179,2628.8657,-0.17017928,3.1980432,1.7102553,1.005329,0.18189703,1.154123,5.5269125,6.9519084,0.0027587557
4.493,2495.1906,2940.7477,2628.7387,-0.17018167,3.197038,1.7100734,1.0052653,0.18189834,1.1540654,5.5265225,6.9524601,0.0027585566
4.494,2495.0561,2940.5775,2628.6117,-0.17018406,3.1960328,1.7098915,1.0052015,0.18189964,1.1540078,5.5261326,6.9530118,0.0027583575
4.495,2494.9216,2940.4073,2628.4846,-0.17018646,3.1950276,1.7097096,1.0051378,0.18190095,1.1539501,5.5257427,6.9535634,0.0027581584
4.496,2494.7871,2940.2371,2628.3576,-0.17018885,3.1940226,1.7095277,1.0050741,0.18190225,1.1538925,5.5253528,6.954115,0.0027579593
4.497,2494.6526,2940.0669,2628.2305,-0.17019125,3.1930176,1.7093458,1.0050104,0.18190355,1.1538349,5.5249629,6.9546665,0.0027577603
4.498,2494.5181,2939.8967,2628.1035,-0.17019365,3.1920126,1.7091639,1.0049467,0.18190485,1.1537773,5.5245731,6.9552181,0.0027575613
4.499,2494.3835,2939.7265,2627.9764,-0.17019605,3.1910077,1.708982,1.0048829,0.18190615,1.1537197,5.5241833,6.9557695,0.0027573623
4.5,2494.249,2939.5564,2627.8494,-0.17019845,3.1900029,1.7088001,1.0048192,0.18190745,1.1536621,5.5237935,6.956321,0.0027571634
4.501,2494.1145,2939.3862,2627.7223,-0.17020085,3.1889982,1.7086182,1.0047555,0.18190875,1.1536044,5.5234037,6.9568724,0.0027569645
4.502,2493.9799,2939.216,2627.5952,-0.17020326,3.1879935,1.7084363,1.0046917,0.18191004,1.1535468,5.523014,6.9574237,0.0027567656
4.503,2493.8454,2939.0457,2627.4682,-0.17020567,3.1869888,1.7082544,1.004628,0.18191134,1.1534892,5.5226243,6.957975,0.0027565668
4.504,2493.7108,2938.8755,2627.3411,-0.17020807,3.1859843,1.7080725,1.0045643,0.18191263,1.1534316,5.5222347,6.9585263,0.002756368
4.505,2493.5763,2938.7053,2627.214,-0.17021048,3.1849798,1.7078906,1.0045005,0.18191393,1.1533739,5.5218451,6.9590775,0.0027561692
4.506,2493.4417,2938.5351,2627.0869,-0.1702129,3.1839753,1.7077086,1.0044368,0.18191522,1.1533163,5.5214555,6.9596287,0.0027559705
4.507,2493.3072,2938.3649,2626.9598,-0.17021531,3.182971,1.7075267,1.004373,0.18191651,1.1532587,5.5210659,6.9601799,0.0027557718
4.508,2493.1726,2938.1947,2626.8327,-0.17021772,3.1819666,1.7073448,1.0043093,0.1819178,1.153201,5.5206764,6.960731,0.0027555731
4.509,2493.038,2938.0245,2626.7056,-0.17022014,3.1809624,1.7071629,1.0042455,0.18191909,1.1531434,5.5202869,6.9612821,0.0027553744
4.51,2492.9034,2937.8543,2626.5785,-0.17022256,3.1799582,1.706981,1.0041818,0.18192037,1.1530857,5.5198974,6.9618331,0.0027551758
4.511,2492.7689,2937.684,2626.4514,-0.17022498,3.1789541,1.706799,1.0041181,0.18192166,1.1530281,5.5195079,6.9623841,0.0027549772
4.512,2492.6343,2937.5138,2626.3243,-0.1702274,3.17795,1.7066171,1.0040543,0.18192295,1.1529704,5.5191185,6.9629351,0.0027547786
4.513,2492.4997,2937.3436,2626.1971,-0.17022982,3.1769461,1.7064352,1.0039906,0.18192423,1.1529128,5.5187291,6.963486,0.0027545801
4.514,2492.3651,2937.1734,2626.07,-0.17023224,3.1759421,1.7062533,1.0039268,0.18192551,1.1528551,5.5183398,6.9640369,0.0027543816
4.515,2492.2305,2937.0031,2625.9429,-0.17023467,3.1749383,1.7060713,1.003863,0.1819268,1.1527975,5.5179504,6.9645877,0.0027541831
4.516,2492.0959,2936.8329,2625.8157,-0.1702371,3.1739345,1.7058894,1.0037993,0.18192808,1.1527398,5.5175611,6.9651385,0.0027539847
4.517,2491.9613,2936.6626,2625.6886,-0.17023952,3.1729307,1.7057075,1.0037355,0.18192936,1.1526822,5.5171719,6.9656892,0.0027537863
4.518,2491.8267,2936.4924,2625.5614,-0.17024195,3.1719271,1.7055256,1.0036718,0.18193064,1.1526245,5.5167826,6.96624,0.0027535879
4.519,2491.692,2936.3222,2625.4343,-0.17024439,3.1709235,1.7053436,1.003608,0.18193191,1.1525669,5.5163934,6.9667906,0.0027533896
4.52,2491.5574,2936.1519,2625.3071,-0.17024682,3.1699199,1.7051617,1.0035442,0.18193319,1.1525092,5.5160042,6.9673413,0.0027531912
4.521,2491.4228,2935.9817,2625.18,-0.17024925,3.1689164,1.7049798,1.0034805,0.18193447,1.1524515,5.5156151,6.9678919,0.002752993
4.522,2491.2882,2935.8114,2625.0528,-0.17025169,3.167913,1.7047978,1.0034167,0.18193574,1.1523939,5.5152259,6.9684424,0.0027527947
4.523,2491.1535,2935.6412,2624.9256,-0.17025413,3.1669097,1.7046159,1.0033529,0.18193701,1.1523362,5.5148369,6.968993,0.0027525965
4.524,2491.0189,2935.4709,2624.7984,-0.17025657,3.1659064,1.7044339,1.0032892,0.18193829,1.1522785,5.5144478,6.9695434,0.0027523983
4.525,2490.8842,2935.3007,2624.6713,-0.17025901,3.1649031,1.704252,1.0032254,0.18193956,1.1522209,5.5140588,6.9700939,0.0027522001
4.526,2490.7496,2935.1304,2624.5441,-0.17026145,3.1639,1.7040701,1.0031616,0.18194083,1.1521632,5.5136697,6.9706443,0.002752002
4.527,2490.6149,2934.9601,2624.4169,-0.1702639,3.1628969,1.7038881,1.0030979,0.1819421,1.1521055,5.5132808,6.9711946,0.0027518039
4.528,2490.4803,2934.7899,2624.2897,-0.17026634,3.1618939,1.7037062,1.0030341,0.18194336,1.1520478,5.5128918,6.971745,0.0027516058
4.529,2490.3456,2934.6196,2624.1625,-0.17026879,3.1608909,1.7035242,1.0029703,0.18194463,1.1519902,5.5125029,6.9722952,0.0027514078
4.53,2490.2109,2934.4493,2624.0353,-0.17027124,3.159888,1.7033423,1.0029065,0.1819459,1.1519325,5.512114,6.9728455,0.0027512097
4.531,2490.0763,2934.2791,2623.9081,-0.17027369,3.1588851,1.7031603,1.0028427,0.18194716,1.1518748,5.5117252,6.9733957,0.0027510118
4.532,2489.9416,2934.1088,2623.7808,-0.17027614,3.1578824,1.7029784,1.002779,0.18194843,1.1518171,5.5113363,6.9739458,0.0027508138
4.533,2489.8069,2933.9385,2623.6536,-0.1702786,3.1568796,1.7027964,1.0027152,0.18194969,1.1517594,5.5109475,6.974496,0.0027506159
4.534,2489.6722,2933.7682,2623.5264,-0.17028105,3.155877,1.7026145,1.0026514,0.18195095,1.1517017,5.5105587,6.975046,0.002750418
4.535,2489.5375,2933.598,2623.3992,-0.17028351,3.1548744,1.7024325,1.0025876,0.18195221,1.1516441,5.51017,6.9755961,0.0027502201
4.536,2489.4028,2933.4277,2623.2719,-0.17028597,3.1538719,1.7022506,1.0025238,0.18195347,1.1515864,5.5097813,6.9761461,0.0027500223
4.537,2489.2681,2933.2574,2623.1447,-0.17028843,3.1528694,1.7020686,1.00246,0.18195473,1.1515287,5.5093926,6.9766961,0.0027498245
4.538,2489.1334,2933.0871,2623.0174,-0.17029089,3.151867,1.7018867,1.0023962,0.18195598,1.151471,5.5090039,6.977246,0.0027496267
4.539,2488.9987,2932.9168,2622.8902,-0.17029336,3.1508647,1.7017047,1.0023324,0.18195724,1.1514133,5.5086153,6.9777959,0.002749429
4.54,2488.864,2932.7465,2622.7629,-0.17029582,3.1498624,1.7015228,1.0022686,0.1819585,1.1513556,5.5082267,6.9783457,0.0027492313
4.541,2488.7293,2932.5762,2622.6357,-0.17029829,3.1488602,1.7013408,1.0022048,0.18195975,1.1512979,5.5078382,6.9788955,0.0027490336
4.542,2488.5945,2932.4059,2622.5084,-0.17030076,3.1478581,1.7011588,1.0021411,0.181961,1.1512402,5.5074496,6.9794453,0.002748836
4.543,2488.4598,2932.2356,2622.3811,-0.17030323,3.146856,1.7009769,1.0020772,0.18196225,1.1511825,5.5070611,6.979995,0.0027486384
4.544,2488.3251,2932.0653,2622.2539,-0.1703057,3.145854,1.7007949,1.0020134,0.1819635,1.1511247,5.5066726,6.9805447,0.0027484408
4.545,2488.1903,2931.895,2622.1266,-0.17030817,3.144852,1.700613,1.0019496,0.18196475,1.151067,5.5062842,6.9810944,0.0027482432
4.546,2488.0556,2931.7247,2621.9993,-0.17031065,3.1438501,1.700431,1.0018858,0.181966,1.1510093,5.5058957,6.981644,0.0027480457
4.547,2487.9209,2931.5544,2621.872,-0.17031312,3.1428483,1.700249,1.001822,0.18196725,1.1509516,5.5055074,6.9821935,0.0027478482
4.548,2487.7861,2931.3841,2621.7447,-0.1703156,3.1418466,1.700067,1.0017582,0.1819685,1.1508939,5.505119,6.9827431,0.0027476507
4.549,2487.6513,2931.2138,2621.6174,-0.17031808,3.1408449,1.6998851,1.0016944,0.18196974,1.1508362,5.5047307,6.9832926,0.0027474533
4.55,2487.5166,2931.0435,2621.4901,-0.17032056,3.1398432,1.6997031,1.0016306,0.18197099,1.1507784,5.5043423,6.983842,0.0027472559
4.551,2487.3818,2930.8731,2621.3628,-0.17032304,3.1388417,1.6995211,1.0015668,0.18197223,1.1507207,5.5039541,6.9843914,0.0027470585
4.552,2487.247,2930.7028,2621.2355,-0.17032553,3.1378402,1.6993392,1.001503,0.18197347,1.150663,5.5035658,6.9849408,0.0027468612
4.553,2487.1123,2930.5325,2621.1082,-0.17032801,3.1368387,1.6991572,1.0014392,0.18197471,1.1506053,5.5031776,6.9854901,0.0027466639
4.554,2486.9775,2930.3622,2620.9808,-0.1703305,3.1358374,1.6989752,1.0013753,0.18197595,1.1505475,5.5027894,6.9860394,0.0027464666
4.555,2486.8427,2930.1918,2620.8535,-0.17033299,3.134836,1.6987932,1.0013115,0.18197719,1.1504898,5.5024012,6.9865887,0.0027462693
4.556,2486.7079,2930.0215,2620.7262,-0.17033548,3.1338348,1.6986113,1.0012477,0.18197843,1.1504321,5.5020131,6.9871379,0.0027460721
4.557,2486.5731,2929.8512,2620.5988,-0.17033797,3.1328336,1.6984293,1.0011839,0.18197966,1.1503743,5.501625,6.9876871,0.0027458749
4.558,2486.4383,2929.6808,2620.4715,-0.17034047,3.1318325,1.6982473,1.00112,0.1819809,1.1503166,5.5012369,6.9882362,0.0027456777
4.559,2486.3035,2929.5105,2620.3442,-0.17034296,3.1308314,1.6980653,1.0010562,0.18198213,1.1502589,5.5008489,6.9887853,0.0027454806
4.56,2486.1687,2929.3401,2620.2168,-0.17034546,3.1298304,1.6978833,1.0009924,0.18198337,1.1502011,5.5004609,6.9893344,0.0027452835
4.561,2486.0339,2929.1698,2620.0894,-0.17034796,3.1288295,1.6977013,1.0009286,0.1819846,1.1501434,5.5000729,6.9898834,0.0027450864
4.562,2485.8971,2928.9994,2619.962,-0.17035046,3.1278287,1.6975194,1.0008647,0.18198583,1.1500896,5.4996849,6.9904323,0.0027448894
4.563,2485.7597,2928.8291,2619.8346,-0.17035298,3.1268278,1.6973374,1.0008009,0.18198706,1.1500368,5.4992972,6.9909813,0.0027446924
4.564,2485.6223,2928.6587,2619.7071,-0.17035551,3.1258271,1.6971554,1.0007372,0.1819883,1.149984,5.4989098,6.9915302,0.0027444955
4.565,2485.4849,2928.4884,2619.5796,-0.17035805,3.1248264,1.6969734,1.0006736,0.18198954,1.1499311,5.4985226,6.992079,0.0027442988
4.566,2485.3474,2928.318,2619.452,-0.1703606,3.1238258,1.6967914,1.00061,0.18199078,1.1498782,5.4981357,6.9926279,0.0027441021
4.567,2485.2099,2928.1477,2619.3244,-0.17036317,3.1228253,1.6966094,1.0005465,0.18199203,1.1498253,5.4977491,6.9931766,0.0027439055
4.568,2485.0724,2927.9773,2619.1967,-0.17036575,3.1218248,1.6964274,1.000483,0.18199327,1.1497723,5.4973627,6.9937254,0.0027437089
4.569,2484.9348,2927.8069,2619.069,-0.17036835,3.1208244,1.6962454,1.0004196,0.18199452,1.1497194,5.4969766,6.9942741,0.0027435125
4.57,2484.7971,2927.6366,2618.9412,-0.17037095,3.119824,1.6960634,1.0003563,0.18199577,1.1496664,5.4965908,6.9948228,0.0027433162
4.571,2484.6595,2927.4662,2618.8135,-0.17037357,3.1188237,1.6958814,1.000293,0.18199703,1.1496134,5.4962052,6.9953714,0.0027431199
4.572,2484.5218,2927.2958,2618.6856,-0.17037619,3.1178235,1.6956994,1.0002298,0.18199829,1.1495603,5.4958198,6.99592,0.0027429237
4.573,2484.384,2927.1254,2618.5577,-0.17037883,3.1168233,1.6955174,1.0001666,0.18199955,1.1495073,5.4954347,6.9964685,0.0027427276
4.574,2484.2462,2926.9551,2618.4298,-0.17038148,3.1158232,1.6953354,1.0001035,0.18200081,1.1494542,5.4950498,6.997017,0.0027425316
